"description","total_quantity","total_revenue","avg_unitprice","total_profit"
"SET3 BOOK BOX GREEN GINGHAM FLOWER ",1099,"$4,263.55",4.1812021857923497,"$92,763.20"
"SWEETHEART RECIPE BOOK STAND",1099,"$7,084.65",6.6867697594501718,"$76,911.80"
"ELEPHANT BIRTHDAY CARD ",1092,"$454.92",0.45767123287671232877,"$10,069.58"
"WOOD STOCKING CHRISTMAS SCANDISPOT",1090,"$705.72",0.74298076923076923077,"$13,379.34"
"MINI JIGSAW BUNNIES",1089,"$391.11",0.40083333333333333333,"$47,172.06"
"HANGING CHICK  YELLOW DECORATION",1088,"$1,520.00",1.4478947368421053,"$125,275.90"
"DRAWER KNOB CRACKLE GLAZE BLUE",1085,"$1,761.69",1.6609734513274336,"$43,990.50"
"CITRONELLA CANDLE GARDEN POT",1085,"$1,356.25",1.2500000000000000,"$19,022.50"
"DOILEY STORAGE TIN",1082,"$2,934.98",2.8652212389380531,"$117,468.00"
"EASTER TIN KEEPSAKE",1081,"$1,718.85",1.6446902654867257,"$72,329.10"
"PINK FLORAL FELTCRAFT SHOULDER BAG",1081,"$3,983.63",3.7809051724137931,"$38,132.08"
"VINTAGE RED TRIM ENAMEL BOWL ",1079,"$1,328.59",1.2475862068965517,"$28,417.30"
"DAISY GARDEN MARKER",1078,"$1,513.10",1.2585185185185185,"$386,567.90"
"FAMILY ALBUM WHITE PICTURE FRAME",1075,"$8,416.64",8.3886411149825784,"$102,157.14"
"S/6 WOODEN SKITTLES IN COTTON BAG",1075,"$3,262.51",3.2386666666666667,"$90,553.42"
"3D CHRISTMAS STAMPS STICKERS ",1075,"$1,361.95",1.3509433962264151,"$31,621.18"
"WRAP MAGIC FOREST ",1075,"$451.50",0.42000000000000000000,"$10,836.00"
"BUTTON BOX ",1072,"$2,022.66",1.9391803278688525,"$101,733.14"
"3 ROSE MORRIS BOXED CANDLES",1072,"$1,560.64",1.7832394366197183,"$21,941.12"
"RETROSPOT SMALL TUBE MATCHES",1066,"$1,754.90",1.6487421383647799,"$37,177.70"
"PLAYING CARDS I LOVE LONDON ",1065,"$1,247.25",1.2424324324324324,"$51,949.00"
"LARGE ZINC HEART WALL ORGANISER",1064,"$6,414.48",7.6710810810810811,"$1,272,268.98"
"MAGIC DRAWING SLATE LEAP FROG ",1063,"$360.06",0.41338235294117647059,"$34,303.32"
"SET OF 4 ENGLISH ROSE COASTERS",1063,"$1,295.59",1.2715231788079470,"$29,667.92"
"SET OF 6 HERB TINS SKETCHBOOK",1059,"$3,705.89",3.7513991769547325,"$60,488.60"
"DELUXE SEWING KIT ",1058,"$5,974.62",6.0708928571428571,"$142,298.46"
"OFFICE MUG WARMER BLACK+SILVER ",1054,"$2,925.50",3.1492000000000000,"$268,236.58"
"SKULLS  STICKERS",1054,"$891.22",0.84850574712643678161,"$16,081.40"
"PARTY INVITES WOODLAND",1049,"$855.77",0.86413043478260869565,"$40,806.18"
"PARTY PIZZA DISH PINK POLKADOT",1049,"$373.31",0.57765957446808510638,"$18,921.64"
"SET OF 2 CHRISTMAS DECOUPAGE CANDLE",1048,"$961.40",0.93500000000000000000,"$16,851.78"
"CIRCUS PARADE CHILDRENS EGG CUP ",1047,"$1,313.59",1.2604310344827586,"$16,802.02"
"SET/4 SPRING FLOWER DECORATION",1045,"$1,164.35",1.6666666666666667,"$30,998.00"
"PANTRY PASTRY BRUSH",1045,"$1,308.30",1.3145578231292517,"$17,458.16"
"MINI PLAYING CARDS FUN FAIR ",1043,"$434.46",0.41789473684210526316,"$108,724.92"
"BAKING MOULD HEART MILK CHOCOLATE",1041,"$2,515.67",2.5654421768707483,"$72,636.40"
"FRENCH BLUE METAL DOOR SIGN 1",1040,"$1,303.64",1.2755000000000000,"$22,764.62"
"BISCUITS SMALL BOWL LIGHT BLUE",1039,"$441.36",0.48225000000000000000,"$15,571.92"
"BOTTLE BAG RETROSPOT ",1038,"$1,510.89",1.9532380952380952,"$43,116.60"
"STRAWBERRY CERAMIC TRINKET POT",1038,"$1,314.54",1.3357692307692308,"$34,720.40"
"WALL ART ONLY ONE PERSON ",1037,"$4,241.25",4.7518918918918919,"$249,124.68"
"SPACEBOY MINI BACKPACK",1037,"$4,163.55",4.1423076923076923,"$134,108.10"
"6 RIBBONS EMPIRE  ",1035,"$1,304.37",1.4310526315789474,"$16,717.16"
"RED FLOCK LOVE HEART PHOTO FRAME",1034,"$527.04",0.57456140350877192982,"$18,080.26"
"VINTAGE BILLBOARD MUG ",1033,"$1,059.79",1.3265822784810127,"$171,139.64"
"ORANGE VOTIVE CANDLE",1032,"$257.04",0.27080000000000000000,"$17,708.40"
"PACK OF 6 SWEETIE GIFT BOXES",1029,"$2,496.76",2.5691139240506329,"$315,843.60"
"SET 8 CANDLES VINTAGE DOILY",1029,"$1,941.75",1.9442857142857143,"$59,836.80"
"STRAWBERRY BATH SPONGE ",1029,"$1,305.61",1.3151538461538462,"$33,666.22"
"RED BABY BUNTING ",1027,"$2,969.65",2.9428143712574850,"$34,961.60"
"HEARTS GIFT TAPE",1027,"$303.23",0.46288135593220338983,"$8,832.18"
"WRAP CHRISTMAS SCREEN PRINT",1025,"$275.25",0.26187500000000000000,"$10,656.00"
"FAIRY DREAMS INCENSE ",1025,"$212.75",0.20843750000000000000,"$7,668.50"
"PICTURE FRAME WOOD TRIPLE PORTRAIT",1023,"$6,378.15",6.7471555555555556,"$118,921.38"
"SMALL IVORY HEART WALL ORGANISER",1022,"$5,069.58",5.7358333333333333,"$260,673.32"
"6 CHOCOLATE LOVE HEART T-LIGHTS",1018,"$1,994.26",2.1417948717948718,"$108,339.76"
"IVORY HANGING DECORATION  BIRD",1018,"$865.30",0.85000000000000000000,"$14,234.10"
"HEART CALCULATOR",1017,"$1,160.88",1.2779166666666667,"$88,334.00"
"GLASS APOTHECARY BOTTLE PERFUME",1017,"$3,775.49",3.8827093596059113,"$31,237.40"
"CAKES AND BOWS GIFT  TAPE",1017,"$318.81",0.50363636363636363636,"$23,766.94"
"PINK  HEART SHAPE LOVE BUCKET ",1016,"$1,686.52",2.7430097087378641,"$105,521.20"
"BLUE POLKADOT EGG CUP ",1016,"$445.26",0.52681818181818181818,"$15,586.30"
"GREEN POLKADOT PLATE ",1014,"$1,623.10",1.6962135922330097,"$62,099.74"
"GLITTER BUTTERFLY CLIPS",1012,"$2,494.20",2.5403225806451613,"$34,087.20"
"MULTICOLOUR HONEYCOMB PAPER GARLAND",1010,"$1,272.90",1.5012820512820513,"$117,856.50"
"BLUE PUDDING SPOON",1010,"$132.30",0.15050847457627118644,"$3,013.32"
"LARGE RED BABUSHKA NOTEBOOK ",1009,"$950.46",1.1217543859649123,"$27,749.68"
"DIAMANTE RING ASSORTED IN BOX.",1008,"$1,311.36",1.3472727272727273,"$162,641.28"
"POLYESTER FILLER PAD 45x45cm",1008,"$1,562.40",1.5500000000000000,"$21,362.10"
"PETIT TRAY CHIC",1007,"$1,629.83",1.7276470588235294,"$36,173.08"
"36 FOIL STAR CAKE CASES ",1005,"$1,929.14",2.0134234234234234,"$72,483.02"
"RED METAL BOX TOP SECRET",1003,"$7,962.03",8.3575438596491228,"$220,266.78"
"6 RIBBONS SHIMMERING PINKS ",1001,"$774.59",1.2164935064935065,"$17,829.66"
"CHRISTMAS TREE HEART DECORATION",1000,"$420.00",0.42000000000000000000,"$12,964.56"
"BLUE SCANDINAVIAN PAISLEY WRAP",1000,"$420.00",0.42000000000000000000,"$10,080.00"
"COLOURED GLASS STAR T-LIGHT HOLDER",997,"$3,478.83",3.9806818181818182,"$329,094.94"
"GROW YOUR OWN BASIL IN ENAMEL MUG",994,"$2,069.40",2.0971098265895954,"$23,543.80"
"NOEL GARLAND PAINTED ZINC ",993,"$430.23",0.44682539682539682540,"$8,511.24"
"FLOWERS TILE COASTER",990,"$329.84",0.43657894736842105263,"$16,383.60"
"FELTCRAFT GIRL AMELIE KIT",987,"$4,824.13",5.0208396946564885,"$33,867.52"
"HOT WATER BOTTLE BABUSHKA ",984,"$4,442.00",4.6203703703703704,"$74,794.20"
"SKULLS PARTY BAG + STICKER SET",982,"$1,562.70",1.6438931297709924,"$41,296.50"
"SKULL AND CROSSBONES  GARLAND ",982,"$1,533.90",1.6290697674418605,"$39,132.90"
"FOOD COVER WITH BEADS SET 2 ",980,"$3,556.42",3.7927642276422764,"$91,498.50"
"CHARLIE & LOLA WASTEPAPER BIN FLORA",977,"$1,228.25",1.4042056074766355,"$24,709.00"
"BLUE CHARLIE+LOLA PERSONAL DOORSIGN",976,"$512.80",0.72380434782608695652,"$11,741.50"
"RED RETROSPOT ROUND CAKE TINS",975,"$9,188.25",9.8608527131782946,"$218,173.70"
"SET/10 IVORY POLKADOT PARTY CANDLES",975,"$1,215.81",1.2376470588235294,"$29,631.60"
"CUTE CATS TAPE",975,"$315.55",0.57088888888888888889,"$23,068.38"
"BIRTHDAY BANQUET GIFT WRAP",975,"$393.50",0.41750000000000000000,"$21,344.00"
"ASSORTED COLOUR LIZARD SUCTION HOOK",975,"$385.02",0.41619047619047619048,"$20,658.00"
"FRENCH LAVENDER SCENT HEART",975,"$855.45",1.00000000000000000000,"$17,171.40"
"FUNKY WASHING UP GLOVES ASSORTED",973,"$1,984.26",2.0958375634517766,"$32,877.36"
"PARTY PIZZA DISH BLUE POLKADOT",972,"$318.48",0.54090909090909090909,"$18,060.02"
"TOOTHPASTE TUBE PEN",971,"$397.25",0.66051948051948051948,"$9,593.00"
"HOME SWEET HOME BLACKBOARD",969,"$4,108.58",4.8636764705882353,"$165,578.26"
"OCEAN SCENT CANDLE IN JEWELLED BOX",968,"$1,749.94",4.0116000000000000,"$111,021.16"
"WHITE HEART CONFETTI IN TUBE",964,"$931.56",1.3807843137254902,"$23,178.12"
"WALL ART BIG LOVE ",963,"$5,340.21",6.7469696969696970,"$369,410.78"
"CHILDRENS CUTLERY CIRCUS PARADE",963,"$3,856.59",4.1648611111111111,"$125,339.90"
"WALL ART KEEP CALM ",959,"$4,861.75",7.8412987012987013,"$2,050,737.70"
"DANISH ROSE DECORATIVE PLATE",951,"$710.64",1.4351785714285714,"$22,608.06"
"POTTING SHED TWINE",949,"$2,158.50",2.1059782608695652,"$501,514.20"
"ASSORTED MINI MADRAS NOTEBOOK",948,"$462.60",0.57695652173913043478,"$44,155.80"
"ENGLISH ROSE SPIRIT LEVEL ",948,"$860.88",1.2371739130434783,"$30,206.98"
"DRAWER KNOB CERAMIC BLACK",947,"$1,332.35",1.4426829268292683,"$39,286.20"
"ENVELOPE 50 BLOSSOM IMAGES",947,"$491.55",0.49986666666666666667,"$14,012.66"
"DANISH ROSE DELUXE COASTER",947,"$417.35",0.62000000000000000000,"$12,756.96"
"RIDGED GLASS FINGER BOWL",946,"$432.54",0.64440000000000000000,"$18,199.22"
"HEART SHAPED HOLLY WREATH",942,"$3,933.18",4.4187272727272727,"$66,218.40"
"RED RETROSPOT BUTTER DISH",939,"$4,429.65",4.9044186046511628,"$57,331.50"
"RED LOVE HEART SHAPE CUP",935,"$772.91",0.85626506024096385542,"$26,454.86"
"TRADTIONAL ALPHABET STAMP SET",933,"$4,531.95",4.9456521739130435,"$77,093.10"
"REINDEER HEART DECORATION GOLD",930,"$775.26",0.90962025316455696203,"$26,212.04"
"GAOLERS KEYS DECORATIVE GARDEN ",929,"$3,412.19",3.7779425837320574,"$30,700.62"
"CLASSIC METAL BIRDCAGE PLANT HOLDER",928,"$10,161.41",12.1917045454545455,"$80,217.50"
"HEART T-LIGHT HOLDER WILLIE WINKIE",928,"$1,533.84",1.6793877551020408,"$18,036.16"
"JIGSAW TREE WITH WATERING CAN",926,"$356.46",0.54454545454545454545,"$23,862.88"
"WHITE BELL HONEYCOMB PAPER ",925,"$1,391.85",1.6220930232558140,"$171,461.10"
"LARGE HANGING IVORY & RED WOOD BIRD",925,"$598.37",0.64815384615384615385,"$17,235.46"
"FELT EGG COSY CHICKEN",924,"$788.52",0.86608247422680412371,"$15,236.68"
"CHILDS GARDEN FORK BLUE ",923,"$759.59",0.84895161290322580645,"$31,979.84"
"JUMBO BAG CHARLIE AND LOLA TOYS",922,"$1,934.75",2.3183486238532110,"$70,475.60"
"BOX OF VINTAGE JIGSAW BLOCKS ",920,"$5,031.57",5.8308144796380090,"$68,632.02"
"SMALL POLKADOT CHOCOLATE GIFT BAG ",920,"$782.00",0.85000000000000000000,"$37,819.90"
"DECORATIVE ROSE BATHROOM BOTTLE",920,"$693.52",1.0779661016949153,"$33,189.22"
"FRENCH LAUNDRY SIGN BLUE METAL",919,"$1,465.31",1.7092307692307692,"$76,925.40"
"GOLD MINI TAPE MEASURE ",918,"$688.90",0.83918367346938775510,"$138,385.84"
"SET OF 12 T-LIGHTS VINTAGE DOILY",918,"$1,721.70",1.9288732394366197,"$37,463.40"
"SMALL YELLOW BABUSHKA NOTEBOOK ",918,"$614.63",0.77166666666666666667,"$8,601.66"
"BAKING MOULD CHOCOLATE CUPCAKES",917,"$2,363.99",2.6133333333333333,"$28,999.52"
"SMALL PINK GLASS SUNDAE DISH",917,"$386.25",0.51562500000000000000,"$21,694.50"
"MADRAS NOTEBOOK MEDIUM",917,"$703.95",0.79615384615384615385,"$20,953.80"
"CREAM FELT EASTER EGG BASKET",916,"$1,450.20",1.6424528301886792,"$52,643.70"
"SMALL PARISIENNE HEART PHOTO FRAME ",916,"$2,125.16",2.4729838709677419,"$51,590.82"
"WOOD STAMP SET BEST WISHES",914,"$822.57",0.96446666666666666667,"$18,558.10"
"FAIRY TALE COTTAGE NIGHT LIGHT",913,"$1,719.15",1.9391566265060241,"$45,348.30"
"SET OF 3 CAKE TINS SKETCHBOOK",910,"$3,949.72",4.8202008032128514,"$60,872.38"
"SET OF 6 T-LIGHTS SNOWMEN",908,"$2,792.08",3.1602127659574468,"$43,384.58"
"GLITTER CHRISTMAS TREE",908,"$408.86",0.50311475409836065574,"$10,638.32"
"BLUE DINER WALL CLOCK",907,"$7,528.93",8.4838165680473373,"$36,925.70"
"36 DOILIES DOLLY GIRL",905,"$1,312.25",1.4500000000000000,"$70,774.50"
"DOLLY GIRL CHILDRENS EGG CUP",905,"$1,132.46",1.2607079646017699,"$14,472.50"
"VINTAGE EMBOSSED HEART",904,"$1,124.96",1.2475862068965517,"$15,351.58"
"WHITE BAMBOO RIBS LAMPSHADE",902,"$728.66",0.91630434782608695652,"$36,299.36"
"SET 36 COLOUR PENCILS LOVE LONDON",901,"$1,053.29",1.2441836734693878,"$59,994.08"
"HANGING SPRING FLOWER EGG LARGE",901,"$747.13",0.84771929824561403509,"$28,210.34"
"HEN HOUSE DECORATION",901,"$1,486.65",1.6500000000000000,"$19,862.70"
"COCKTAIL SWORDS 50 PIECES",900,"$706.08",0.82362318840579710145,"$38,440.54"
"4 VANILLA BOTANICAL CANDLES",900,"$1,252.50",1.6100000000000000,"$31,777.50"
"BALLOON ART MAKE YOUR OWN FLOWERS",900,"$825.24",1.5072972972972973,"$27,598.74"
"SWEETHEART CAKESTAND 3 TIER",892,"$8,376.60",9.8347094801223242,"$46,969.10"
"ROUND CAKE TIN VINTAGE RED",891,"$6,600.73",7.9213833992094862,"$192,223.08"
"ANTIQUE GLASS PEDESTAL BOWL",890,"$3,223.35",3.7644242424242424,"$54,327.70"
"EMERGENCY FIRST AID TIN ",890,"$1,102.64",1.3484873949579832,"$30,980.54"
"GLASS JAR ENGLISH CONFECTIONERY",886,"$2,455.90",3.0126666666666667,"$61,500.00"
"PARTY PIZZA DISH GREEN POLKADOT",885,"$309.69",0.54441176470588235294,"$20,577.78"
"3 WHITE CHOC MORRIS BOXED CANDLES",884,"$1,362.44",2.0712765957446809,"$20,505.54"
"DOORMAT TOPIARY",880,"$5,644.46",7.9667759562841530,"$440,402.28"
"POPPY'S PLAYHOUSE BATHROOM",879,"$1,800.90",2.0956896551724138,"$30,483.00"
"METAL SIGN NEIGHBOURHOOD WITCH ",877,"$1,784.70",2.0935897435897436,"$61,912.80"
"BAKING MOULD EASTER EGG MILK CHOC",876,"$2,272.20",2.9228260869565217,"$137,833.60"
"SINGLE WIRE HOOK IVORY HEART",875,"$1,209.15",1.4450000000000000,"$89,091.80"
"SMALL RED RETROSPOT MUG IN BOX ",874,"$2,034.43",3.8941860465116279,"$63,416.20"
"FRENCH BLUE METAL DOOR SIGN 2",874,"$1,092.51",1.2601769911504425,"$17,379.70"
"LARGE POPCORN HOLDER ",873,"$1,370.45",1.6273584905660377,"$49,082.80"
"PASTEL COLOUR HONEYCOMB FAN",873,"$531.69",0.62614035087719298246,"$16,324.38"
"JIGSAW TREE WITH BIRDHOUSE",869,"$823.17",0.93864864864864864865,"$13,525.82"
"IVORY PAPER CUP CAKE CASES ",868,"$461.80",0.54803030303030303030,"$15,837.10"
"MAKE YOUR OWN FLOWERPOWER CARD KIT",867,"$2,030.61",2.8107894736842105,"$35,593.94"
"FLOWERS CHANDELIER T-LIGHT HOLDER",866,"$2,789.66",6.1602500000000000,"$435,149.16"
"BAKING MOULD TOFFEE CUP CHOCOLATE",866,"$1,935.60",2.5000000000000000,"$139,803.90"
"GLASS APOTHECARY BOTTLE TONIC",866,"$3,215.04",3.8859340659340659,"$23,881.00"
"SMALL STRIPES CHOCOLATE GIFT BAG ",865,"$591.25",0.81653846153846153846,"$101,115.28"
"PINK  HEART CONFETTI IN TUBE",864,"$766.56",1.3948979591836735,"$20,678.28"
"FRENCH BLUE METAL DOOR SIGN No",859,"$997.20",1.2554794520547945,"$45,625.30"
"ROUND STORAGE TIN VINTAGE LEAF",853,"$1,552.51",1.9766666666666667,"$50,063.40"
"BUNNY WOODEN PAINTED WITH BIRD ",852,"$598.16",0.69829787234042553191,"$8,251.42"
"VINTAGE BILLBOARD DRINK ME MUG",849,"$1,025.98",1.2316363636363636,"$14,375.62"
"LARGE PINK GLASS SUNDAE DISH",848,"$708.16",0.94054545454545454545,"$18,457.98"
"BREAD BIN DINER STYLE IVORY",847,"$13,131.89",16.5279472140762463,"$78,583.96"
"FELTCRAFT HAIRBAND RED AND BLUE",845,"$718.25",0.85000000000000000000,"$9,288.80"
"CHILDS GARDEN FORK PINK",844,"$717.40",0.85000000000000000000,"$13,809.10"
"PINK OWL SOFT TOY",841,"$2,384.95",2.9414893617021277,"$74,239.90"
"EGG CUP NATURAL CHICKEN",841,"$521.73",0.93067415730337078652,"$7,980.08"
"CREAM SLICE FLANNEL PINK SPOT ",840,"$2,218.80",2.8712121212121212,"$194,713.10"
"MINI HIGHLIGHTER PENS",840,"$100.80",0.12000000000000000000,"$32,731.20"
"4 LAVENDER BOTANICAL DINNER CANDLES",840,"$1,195.00",1.6826923076923077,"$30,527.50"
"OPIUM SCENTED VOTIVE CANDLE",840,"$203.28",0.26333333333333333333,"$14,386.80"
"SWEETHEART BIRD HOUSE",839,"$2,950.05",4.1369791666666667,"$1,269,110.40"
"MISTLETOE HEART WREATH GREEN",838,"$3,435.62",4.2398765432098765,"$45,755.00"
"T-LIGHT HOLDER SWEETHEART HANGING",838,"$1,605.84",1.9884732824427481,"$15,572.10"
"GREEN 3 PIECE POLKADOT CUTLERY SET",837,"$3,019.23",3.8164705882352941,"$278,022.86"
"FAMILY PHOTO FRAME CORNICE",837,"$7,646.84",9.9095744680851064,"$152,258.82"
"MIRROR MOSAIC VOTIVE HOLDER",837,"$631.62",1.9366666666666667,"$87,894.96"
"WHITE STITCHED WALL CLOCK",837,"$761.90",1.3680555555555556,"$55,458.20"
"RED PUDDING SPOON",837,"$109.74",0.15750000000000000000,"$2,281.56"
"ADVENT CALENDAR GINGHAM SACK",836,"$4,787.68",6.0833333333333333,"$74,742.94"
"DECORATIVE CATS BATHROOM BOTTLE",835,"$647.03",1.1505769230769231,"$51,864.62"
"FELTCRAFT HAIRBAND PINK AND PURPLE",834,"$721.38",0.89403225806451612903,"$8,766.78"
"GIFT BAG PSYCHEDELIC APPLES",834,"$542.46",0.65537313432835820896,"$7,930.00"
"MAKE YOUR OWN MONSOON CARD KIT",833,"$1,898.83",2.6782666666666667,"$32,450.72"
"JUNGLE POPSICLES ICE LOLLY MOULDS",833,"$1,041.16",1.3188000000000000,"$26,613.70"
"HOME GARLAND PAINTED ZINC ",833,"$769.65",0.98269230769230769231,"$15,859.80"
"ROUND SNACK BOXES SET OF 4 SKULLS",832,"$2,358.40",2.9407514450867052,"$48,621.00"
"MAGIC TREE -PAPER FLOWERS",832,"$707.20",0.85000000000000000000,"$15,328.90"
"LARGE CAKE TOWEL CHOCOLATE SPOTS",830,"$2,084.10",3.9905797101449275,"$67,279.20"
"ZINC  HEART T-LIGHT HOLDER",830,"$997.18",1.2371428571428571,"$36,009.46"
"AIRLINE BAG VINTAGE TOKYO 78",830,"$3,489.88",4.3644094488188976,"$31,328.52"
"METAL SIGN,CUPCAKE SINGLE HOOK",829,"$588.05",1.0571717171717172,"$8,363.20"
"EASTER DECORATION EGG BUNNY ",828,"$654.70",0.96831168831168831169,"$21,949.02"
"SET/3 CHRISTMAS DECOUPAGE CANDLES",827,"$842.51",1.2487500000000000,"$135,827.24"
"I LOVE LONDON BEAKER",827,"$999.75",1.2476056338028169,"$63,729.00"
"ICON PLACEMAT POP ART ELVIS",827,"$113.64",0.14142857142857142857,"$7,785.84"
"VINTAGE CREAM DOG FOOD CONTAINER",826,"$6,779.35",8.5373986486486486,"$66,277.40"
"WOOD STAMP SET HAPPY BIRTHDAY",825,"$802.82",0.99007936507936507937,"$10,650.24"
"CAKE PLATE LOVEBIRD WHITE",824,"$2,599.20",4.3070469798657718,"$40,752.00"
"PINK HANGING HEART T-LIGHT HOLDER",823,"$1,476.13",3.1860606060606061,"$194,451.28"
"SET OF 4 KNICK KNACK TINS POPPIES",823,"$3,188.05",3.9125766871165644,"$57,030.80"
"INFLATABLE POLITICAL GLOBE ",823,"$699.55",0.85000000000000000000,"$37,634.60"
"WALL ART CLASSIC PUDDINGS ",821,"$6,093.49",8.1149152542372881,"$349,432.94"
"MINI  ZINC GARDEN DECORATIONS ",821,"$301.37",0.51400000000000000000,"$69,337.08"
"HANGING CHICK GREEN DECORATION",821,"$1,190.45",1.4500000000000000,"$23,556.70"
"FELTCRAFT HAIRBANDS PINK AND WHITE ",818,"$712.46",0.92090909090909090909,"$7,927.28"
"SET OF 72 SKULL PAPER  DOILIES",816,"$1,144.80",1.4441176470588235,"$88,415.40"
"MAGIC DRAWING SLATE GO TO THE FAIR ",816,"$329.76",0.41806451612903225806,"$19,358.76"
"BEADED CRYSTAL HEART GREEN LARGE",816,"$707.70",0.95640000000000000000,"$18,964.98"
"CHRISTMAS CARD STACK OF PRESENTS",816,"$196.44",0.26027777777777777778,"$5,052.36"
"CHRISTMAS MUSICAL ZINC TREE",815,"$291.33",0.46814814814814814815,"$11,905.52"
"VINTAGE BEAD PINK PURSE ",814,"$776.42",0.99250000000000000000,"$18,829.96"
"RED RETROSPOT TEA CUP AND SAUCER ",813,"$2,539.19",3.4531081081081081,"$20,900.12"
"EMPIRE UNION JACK TV DINNER TRAY",811,"$2,150.77",4.9601265822784810,"$706,136.04"
"BLUE VICTORIAN FABRIC OVAL BOX",811,"$293.82",0.41617647058823529412,"$41,430.96"
"DANISH ROSE ROUND SEWING BOX",811,"$951.79",2.2196774193548387,"$30,924.28"
"SET OF 4 ROSE BOTANICAL CANDLES",811,"$1,211.25",1.7461832061068702,"$11,145.00"
"RETRO PLASTIC POLKA TRAY",809,"$376.00",0.60163934426229508197,"$31,917.20"
"S/4 PINK FLOWER CANDLES IN BOWL",807,"$1,348.19",1.7106060606060606,"$17,321.28"
"CERAMIC STRAWBERRY MONEY BOX",804,"$1,859.40",2.5244680851063830,"$450,777.60"
"WOODLAND  STICKERS",804,"$683.40",0.85000000000000000000,"$26,780.10"
"RED STAR CARD HOLDER",801,"$1,723.79",2.3194117647058824,"$22,229.44"
"SET OF 36 DOILIES SPACEBOY DESIGN ",800,"$1,102.40",1.4428571428571429,"$87,840.20"
"GLASS APOTHECARY BOTTLE ELIXIR",800,"$2,959.68",3.9084146341463415,"$23,987.40"
"CERAMIC PIRATE CHEST MONEY BANK",800,"$1,136.00",1.4425925925925926,"$13,900.30"
"KIDS RAIN MAC PINK",799,"$675.13",0.85816901408450704225,"$15,682.60"
"CINAMMON SET OF 9 T-LIGHTS",798,"$672.06",0.88981981981981981982,"$12,081.98"
"FELTCRAFT HAIRBAND PINK AND BLUE",796,"$676.60",0.85000000000000000000,"$8,608.80"
"HANGING HEN ON NEST DECORATION",795,"$1,311.75",1.6500000000000000,"$18,397.50"
"BAKING MOULD HEART WHITE CHOCOLATE",794,"$1,878.61",2.5514159292035398,"$84,425.40"
"MINT KITCHEN SCALES",792,"$6,599.79",8.4708143322475570,"$30,379.00"
"BATH BUILDING BLOCK WORD",792,"$4,727.83",6.0342968750000000,"$21,674.10"
"VINTAGE RED ENAMEL TRIM PLATE",790,"$1,274.70",1.6441176470588235,"$28,526.40"
"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",789,"$1,291.55",2.1423076923076923,"$38,653.40"
"WOODLAND MINI BACKPACK",788,"$3,150.20",4.1382352941176471,"$102,950.20"
"EGG CUP MILKMAID HEIDI",786,"$922.02",1.2410638297872340,"$52,243.86"
"CHOCOLATE CALCULATOR",785,"$1,306.73",1.7306557377049180,"$14,041.48"
"VINTAGE BELLS GARLAND",784,"$2,246.56",2.8869924812030075,"$21,448.86"
"WOOD STAMP SET FLOWERS",783,"$808.38",0.98750000000000000000,"$12,717.66"
"TRIPLE HOOK ANTIQUE IVORY ROSE",781,"$2,535.89",3.2826267281105991,"$13,793.70"
"BALLOON PUMP WITH 10 BALLOONS",779,"$1,521.23",1.9687931034482759,"$31,874.70"
"BULL DOG BOTTLE OPENER",778,"$3,749.50",5.0979396984924623,"$36,160.90"
"TOAST ITS - I LOVE YOU ",777,"$961.65",1.2447368421052632,"$11,469.30"
"CHRISTMAS TREE HANGING GOLD",776,"$690.64",0.96166666666666666667,"$24,365.50"
"PICNIC BOXES SET OF 3 RETROSPOT ",775,"$3,612.25",4.9325000000000000,"$188,329.80"
"SET OF 6 T-LIGHTS CACTI ",775,"$1,987.93",3.0098214285714286,"$129,789.60"
"BASKET OF FLOWERS SEWING KIT",775,"$600.61",0.88139534883720930233,"$65,170.30"
"LARGE CAKE TOWEL PINK SPOTS",775,"$2,295.05",5.4775000000000000,"$56,793.30"
"ENCHANTED BIRD COATHANGER 5 HOOK",775,"$3,475.19",4.6661139896373057,"$29,155.50"
"ALUMINIUM STAMPED HEART",775,"$1,862.51",2.4770866141732283,"$26,495.96"
"GLASS  BEURRE DISH",773,"$2,874.07",3.9010769230769231,"$46,107.98"
"RED VICTORIAN FABRIC OVAL BOX",772,"$277.44",0.41682926829268292683,"$40,641.36"
"FRENCH GARDEN SIGN BLUE METAL",772,"$960.58",1.2680530973451327,"$9,925.04"
"PACK OF 12 STICKY BUNNIES",772,"$501.80",0.65000000000000000000,"$9,300.20"
"EDWARDIAN PARASOL PINK",769,"$4,254.16",5.9413138686131387,"$102,371.60"
"HOME SWEET HOME CUSHION COVER ",769,"$2,883.75",3.7500000000000000,"$14,452.50"
"HEARTS  STICKERS",766,"$655.00",0.91662500000000000000,"$8,158.70"
"PARISIENNE JEWELLERY DRAWER ",765,"$5,399.02",7.4600888888888889,"$78,404.40"
"ANTIQUE TALL SWIRLGLASS TRINKET POT",765,"$2,817.13",3.7956115107913669,"$73,263.90"
"STORAGE TIN VINTAGE LEAF",765,"$1,955.13",2.6832038834951456,"$48,410.92"
"JINGLE BELL HEART ANTIQUE GOLD",765,"$1,610.27",2.1826804123711340,"$22,245.58"
"T-LIGHT HOLDER HANGING LACE",765,"$647.51",0.99861538461538461538,"$16,312.58"
